timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2303,-0.159058,-0.054077,1.156006,3.173828,9.033203,7.812500
2312,-0.196533,-0.276855,0.967896,2.685547,9.155273,7.812500
2322,-0.124390,-0.139282,0.953003,2.136230,9.277344,7.995605
2331,-0.062988,0.123535,1.121460,2.136230,9.277344,8.483887
2341,-0.044189,-0.140625,1.094482,2.563477,9.460449,9.033203
2351,-0.039063,-0.282104,1.063110,2.380371,9.582520,9.155273
2362,0.040894,0.041016,1.226074,1.770020,9.643555,9.094238
2371,-0.024536,-0.142456,1.079712,2.258301,9.216309,8.483887
2381,0.000488,-0.105591,1.028320,3.051758,8.483887,7.934570
2391,-0.010864,0.079102,1.122803,3.723145,7.873535,7.629395
2401,-0.010864,-0.188232,1.005371,3.479004,7.019043,7.080078
2411,-0.033325,-0.338989,0.829590,2.441406,6.652832,7.141113
2421,0.036499,0.096313,0.990112,0.488281,6.225586,8.239746
2432,0.018188,-0.096436,0.778809,0.549316,6.103516,9.033203
2442,-0.002808,0.030273,1.079956,0.671387,6.164551,10.192871
2451,-0.001831,0.391357,1.432861,0.854492,5.676270,10.620117
2462,-0.058105,0.252686,1.351318,2.258301,5.737305,10.437012
2471,-0.182251,0.039185,0.948486,4.760742,5.676270,10.864258
2482,-0.048706,-0.084839,0.803345,6.347656,5.554199,11.352539
2491,-0.067383,-0.298340,0.559692,4.333496,4.150391,12.573242
2503,0.024658,-0.215820,0.620239,0.244141,4.028320,13.305664
2512,0.038208,0.044556,0.765869,-2.441406,3.845215,14.648438
2521,0.010620,0.388428,1.106201,-2.746582,3.723145,14.953613
2531,0.010254,0.205322,1.168701,-0.061035,3.417969,14.831543
2542,-0.091064,-0.260742,0.921387,2.929688,2.929688,14.831543
2551,-0.073730,-0.402344,0.875000,2.441406,2.868652,14.892578
2563,-0.044922,-0.043579,0.979370,-1.098633,2.624512,14.465332
2572,-0.032227,0.252686,1.156128,-4.638672,1.586914,13.305664
2582,-0.038574,0.092896,1.196045,-2.258301,1.220703,11.962891
2591,-0.029663,-0.201538,1.048096,0.183105,0.793457,10.009766
2601,-0.028809,-0.259521,1.043945,0.244141,0.122070,7.690430
2611,0.022339,-0.047607,1.194702,-1.159668,-0.244141,5.859375
2621,0.019897,-0.074219,1.163208,-1.647949,-0.427246,4.638672
2631,-0.027710,-0.103027,0.996338,1.037598,-0.976562,2.807617
2643,0.035034,-0.528442,0.868408,1.403809,-1.159668,2.319336
2652,0.011963,-0.361328,0.936523,-0.854492,-1.403809,1.831055
2662,0.038208,-0.093262,1.096680,-3.356934,-1.892090,0.976562
2671,0.025146,-0.159180,0.894653,-4.211426,-2.014160,0.366211
2681,0.061768,-0.206421,0.840698,-4.089355,-2.197266,0.244141
2693,0.069824,-0.400879,0.755127,-6.347656,-3.479004,-1.953125
2702,0.066895,-0.094238,0.901245,-9.521484,-3.356934,-3.112793
2712,0.076538,0.280273,1.195923,-11.047363,-3.479004,-4.211426
2722,0.016846,0.399780,1.285034,-9.277344,-3.295898,-5.371094
2731,-0.047363,0.227905,1.207764,-5.676270,-3.662109,-6.835937
2742,-0.050659,-0.011963,1.044678,-2.685547,-3.662109,-7.812500
2751,0.003784,-0.253662,0.924194,-2.380371,-3.356934,-8.544922
2761,0.039673,-0.289185,0.941406,-4.577637,-3.295898,-9.033203
2773,0.055420,0.114990,1.135132,-7.263184,-3.356934,-8.911133
2782,-0.005127,0.168945,1.080200,-7.873535,-2.624512,-8.178711
2792,0.058716,0.231567,1.206665,-6.408691,-2.319336,-8.178711
2802,-0.000610,0.189087,0.957153,-5.126953,-2.258301,-8.361816
2811,-0.011230,0.316650,0.993652,-3.662109,-2.441406,-8.605957
2822,0.021606,0.297119,1.029907,-0.732422,-2.563477,-8.911133
2832,0.019897,-0.061157,0.845947,1.647949,-2.990723,-9.094238
2841,0.057617,-0.142822,1.040039,1.403809,-2.258301,-8.300781
2852,0.071411,-0.059814,1.042236,0.000000,-1.708984,-7.568359
2862,0.070801,0.182983,1.157837,-0.427246,-0.976562,-6.042480
2871,0.003174,0.034058,0.950928,0.610352,-0.732422,-5.065918
2882,-0.020996,0.175415,1.088989,2.258301,-0.732422,-4.394531
2891,-0.056641,-0.099609,1.099121,3.479004,-1.037598,-3.723145
2901,-0.099365,-0.275635,0.975708,3.479004,-0.793457,-3.417969
2913,0.009766,-0.239502,0.857544,1.403809,-0.793457,-3.112793
2923,0.015503,-0.161377,0.853638,0.122070,-0.549316,-2.868652
2932,0.039307,-0.171387,0.857300,-0.671387,-0.671387,-2.746582
2942,0.018188,-0.111694,0.939331,-1.464844,-0.549316,-2.868652
2952,-0.021606,-0.109863,0.926270,-2.441406,-0.488281,-3.051758
2962,-0.012695,0.044067,1.005005,-2.868652,-0.854492,-3.662109
2971,-0.015991,-0.058838,0.888062,-2.563477,-0.854492,-4.272461
2981,0.004395,-0.072388,0.868774,-2.014160,-1.342773,-5.187988
2992,0.011353,-0.137329,0.918945,-2.441406,-1.464844,-5.126953
3002,-0.006592,-0.040649,0.889771,-2.685547,-0.854492,-4.638672
3012,-0.000732,0.050903,0.961060,-2.746582,-0.549316,-3.906250
3021,-0.005371,0.098633,0.958618,-1.586914,-0.061035,-2.990723
3032,-0.028198,-0.013916,0.938721,0.244141,0.366211,-2.441406
3041,-0.009033,-0.232178,0.931519,1.342773,0.488281,-2.014160
3053,-0.064819,-0.296143,1.010132,-1.281738,0.366211,-2.624512
3063,-0.070923,-0.187134,0.981201,-2.868652,0.732422,-3.112793
3073,-0.061523,-0.006592,0.978638,-3.295898,1.281738,-3.234863
3082,-0.042969,0.025879,0.949097,-2.441406,1.281738,-3.295898
3092,-0.030396,0.025391,1.010620,-1.403809,1.220703,-3.845215
3101,-0.014526,-0.178101,1.046265,-0.854492,1.037598,-4.272461
3111,-0.055542,-0.264526,1.061279,-1.342773,0.793457,-4.455566
3123,-0.002075,-0.186768,1.042358,-2.563477,0.610352,-4.943848
3133,0.001099,0.017334,1.133911,-2.258301,1.342773,-4.943848
3142,0.006958,-0.062134,1.169678,-1.220703,1.647949,-4.821777
3152,-0.034424,-0.193115,1.126587,-0.854492,1.770020,-5.065918
3161,-0.014771,-0.067749,1.119385,-0.793457,1.647949,-5.310059
3172,-0.019653,-0.256958,0.969238,-0.732422,1.586914,-5.737305
3181,0.024780,-0.117554,0.970703,-1.281738,1.525879,-5.981445
3193,0.048462,-0.157715,0.990845,-2.685547,1.586914,-5.187988
3203,0.012817,-0.024536,1.109497,-3.234863,2.075195,-4.394531
3212,-0.015625,-0.126221,0.992432,-3.479004,2.624512,-3.051758
3222,-0.002197,0.081299,1.061279,-3.356934,2.929688,-1.831055
3231,0.000000,-0.063110,0.961182,-3.051758,3.173828,-0.732422
3242,-0.019531,0.086304,1.038086,-3.173828,3.540039,0.244141
3251,-0.010132,-0.058716,0.930542,-2.563477,3.540039,0.976562
3263,-0.035156,0.020264,0.942139,-2.563477,3.417969,2.258301
3272,-0.030151,0.001831,0.872314,-2.197266,3.356934,2.807617
3282,-0.020508,0.026489,0.936401,-1.770020,3.295898,3.295898
3291,0.000366,-0.052979,0.936401,-1.159668,3.417969,4.089355
3302,0.005615,0.012939,0.984009,-0.976562,3.479004,4.760742
3311,0.028809,0.053833,0.979614,-0.610352,3.295898,5.249023
3323,0.017212,-0.025757,0.914185,0.488281,2.807617,5.981445
3332,-0.020020,-0.000488,0.914551,1.159668,2.685547,6.408691
3342,-0.026001,-0.109131,0.920532,1.403809,2.441406,6.652832
3352,-0.007935,-0.064453,0.970459,1.098633,2.441406,6.652832
3362,-0.045044,-0.082153,0.988281,0.854492,2.136230,6.591797
3372,-0.024780,-0.185181,1.006714,0.976562,2.014160,6.408691
3381,-0.037720,-0.008179,1.122192,1.220703,1.831055,6.774902
3393,-0.012329,-0.183472,1.042725,1.403809,1.464844,6.652832
3402,0.011353,-0.137573,1.023438,1.220703,1.586914,6.530762
3413,0.004028,-0.235229,0.912109,0.732422,1.220703,6.286621
3422,0.059204,-0.165405,1.039673,0.366211,0.793457,5.737305
3432,0.016357,-0.304321,0.895874,0.061035,0.671387,4.882812
3441,0.066406,-0.165283,1.064209,-0.915527,0.244141,3.906250
3452,0.027954,-0.312012,1.035767,-1.708984,-0.305176,2.929688
3462,0.024902,-0.174438,1.112915,-2.685547,-0.610352,1.953125
3473,0.023804,-0.145630,1.065552,-3.295898,-1.586914,-0.122070
3483,0.031616,-0.006592,1.098755,-3.479004,-1.464844,-0.610352
3493,0.025757,-0.203491,0.956299,-3.417969,-1.464844,-0.732422
3503,0.056763,0.022583,1.047852,-3.540039,-1.403809,-1.220703
3512,0.019287,-0.174316,0.889404,-3.723145,-1.464844,-1.281738
3523,0.012817,0.059326,0.988037,-3.662109,-1.464844,-1.464844
3532,0.010010,-0.066040,1.029419,-2.746582,-1.770020,-2.685547
3542,-0.007202,-0.012695,1.031128,-2.990723,-1.953125,-2.929688
3552,-0.027344,-0.128418,0.943726,-3.112793,-1.831055,-3.540039
3562,-0.049072,-0.031250,0.944946,-3.356934,-2.014160,-4.089355
