timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2402,-0.052246,-0.050659,1.086304,-6.896973,-0.793457,7.873535
2412,-0.073975,-0.127441,1.099243,-5.432129,-0.610352,7.263184
2421,-0.031982,-0.130005,1.150757,-4.211426,-0.915527,5.981445
2431,-0.057983,-0.218018,1.057739,-3.479004,-1.281738,4.150391
2444,0.018555,-0.074097,0.920166,-3.295898,-2.014160,1.403809
2453,0.055176,-0.120728,0.813721,-3.417969,-1.892090,1.342773
2463,0.059814,-0.093140,0.864502,-4.089355,-2.258301,1.464844
2472,0.065918,-0.136108,0.828857,-5.249023,-2.075195,1.525879
2481,0.061279,0.048218,0.935181,-6.713867,-1.831055,2.075195
2491,0.024170,0.000244,0.974976,-7.324219,-2.136230,1.892090
2501,-0.010010,-0.152100,0.912354,-7.446289,-1.831055,1.464844
2511,0.008545,0.072144,1.019287,-7.446289,-2.197266,0.854492
2522,-0.036011,-0.141479,1.066895,-6.835937,-2.441406,0.732422
2532,-0.035767,0.035156,1.166626,-6.591797,-1.647949,1.220703
2542,0.009277,-0.066162,1.072998,-5.859375,-1.525879,1.342773
2551,-0.003418,-0.157471,0.992676,-4.760742,-1.342773,1.892090
2561,0.004517,-0.060425,1.008057,-4.089355,-1.464844,1.770020
2571,0.034790,-0.172363,0.968750,-3.662109,-0.976562,1.220703
2582,0.062134,-0.129639,0.984131,-3.479004,-2.136230,-1.098633
2592,-0.003784,-0.211914,0.900146,-3.234863,-2.258301,-2.380371
2601,0.088501,-0.065918,0.977173,-2.929688,-2.075195,-3.173828
2611,0.087891,-0.124512,0.938110,-2.502441,-2.502441,-3.784180
2621,0.023804,-0.163696,0.875610,-2.746582,-2.868652,-4.577637
2630,0.077393,-0.010010,0.973877,-3.173828,-2.441406,-4.882812
2641,0.085937,-0.100342,0.923950,-3.417969,-2.746582,-4.943848
2650,0.082275,0.013916,0.942993,-3.356934,-3.112793,-5.676270
2662,0.038330,-0.118286,0.962158,-2.990723,-2.868652,-6.164551
2672,0.074463,0.024048,1.094482,-2.746582,-2.197266,-6.469727
2681,0.051636,0.022461,1.070679,-2.197266,-2.502441,-6.713867
2691,-0.025757,-0.145996,0.935059,-1.525879,-3.051758,-7.324219
2701,0.025269,-0.057739,0.993774,-0.488281,-2.746582,-7.873535
2711,0.088135,-0.221313,0.912231,0.183105,-2.624512,-7.995605
2720,0.052124,-0.244141,0.833618,-0.305176,-2.868652,-8.361816
2732,0.022339,0.026245,0.968262,-2.563477,-2.380371,-8.666992
2742,-0.027954,0.028442,1.018433,-2.563477,-1.953125,-8.544922
2752,-0.062256,0.046143,1.107788,-1.464844,-1.342773,-8.789063
2761,-0.090454,-0.138550,1.147095,-0.549316,-1.281738,-8.850098
2771,-0.039795,-0.177124,1.084961,0.061035,-0.671387,-8.850098
2781,-0.068359,0.063232,1.225586,0.488281,0.122070,-8.666992
2791,-0.046387,-0.000610,1.114868,1.159668,0.488281,-7.873535
2802,0.051636,-0.103271,0.963135,2.563477,1.831055,-7.019043
2812,0.016846,-0.212280,1.029785,2.441406,2.319336,-5.859375
2821,-0.013916,-0.273926,0.919556,1.403809,2.624512,-4.577637
2831,-0.018188,0.052246,0.979614,0.183105,3.173828,-3.540039
2840,0.011719,0.111450,1.119263,-0.183105,3.723145,-2.319336
