timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
2531,-0.032593,-0.290527,0.868896,3.112793,-7.202148,-0.122070
2541,0.000488,-0.079834,1.027466,2.563477,-6.286621,0.915527
2553,-0.024414,-0.122803,1.004761,2.258301,-5.249023,2.380371
2563,-0.078857,-0.126587,1.024658,2.258301,-4.760742,3.051758
2572,-0.042725,-0.193970,1.010254,2.197266,-3.845215,4.394531
2582,0.003906,-0.069092,1.054199,1.831055,-3.845215,5.432129
2591,-0.035889,-0.082520,1.030884,1.953125,-3.356934,6.774902
2602,-0.074097,-0.077393,1.035767,1.403809,-2.502441,8.239746
2612,-0.028809,-0.036621,1.034302,0.854492,-1.586914,9.399414
2623,-0.047852,-0.093262,1.041870,0.244141,-1.525879,10.375977
2633,-0.023926,-0.077881,1.065430,-0.061035,-1.708984,10.253906
2643,-0.009277,0.016968,1.019287,-0.488281,-1.831055,10.253906
2652,-0.004028,-0.010132,1.000610,-0.976562,-2.197266,10.253906
2662,-0.029053,-0.020264,0.903442,-1.708984,-2.807617,9.765625
2672,-0.029541,-0.022949,0.933472,-2.746582,-2.807617,9.582520
2681,-0.046509,0.019653,0.941895,-3.540039,-2.807617,9.155273
2693,-0.061890,-0.055786,0.868896,-4.089355,-2.990723,7.202148
2702,-0.043457,-0.032959,0.966919,-3.967285,-2.868652,6.042480
2712,-0.003906,-0.085083,0.950073,-4.089355,-2.746582,4.882812
2722,0.006836,-0.046631,1.004761,-4.028320,-2.502441,3.845215
2731,0.011841,-0.129272,0.965942,-3.723145,-2.868652,2.868652
2742,0.015991,-0.017822,1.102051,-3.234863,-3.173828,1.586914
2752,0.027466,-0.192871,0.993652,-2.441406,-3.234863,0.732422
2763,0.054443,-0.165527,1.069092,-1.892090,-2.990723,-0.305176
2773,0.053955,-0.123169,0.985962,-2.258301,-2.868652,-0.610352
2782,0.081909,-0.106812,0.996216,-2.136230,-2.685547,-0.427246
2792,0.065796,-0.173706,0.908691,-1.892090,-2.563477,-0.122070
2801,0.103638,-0.108154,0.956055,-1.770020,-2.685547,-0.244141
2812,0.105347,-0.202515,0.936035,-2.136230,-2.868652,-0.305176
2822,0.134399,-0.090210,1.111938,-2.563477,-2.929688,-0.183105
2831,0.066284,-0.089966,1.052612,-2.014160,-4.333496,-0.915527
2842,0.022949,-0.072754,1.066895,-1.525879,-4.333496,-0.732422
2852,0.067993,-0.065918,1.007690,-1.281738,-3.601074,-0.854492
2861,0.114624,-0.072266,1.128906,-1.159668,-2.868652,-0.549316
2872,0.053467,-0.130127,1.078125,-0.732422,-2.929688,-0.854492
2882,0.015747,-0.024536,0.993652,-0.915527,-3.479004,-2.380371
