timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
1431,0.026978,-0.133301,0.947144,-1.770020,-7.385254,-10.559082
1441,-0.011230,-0.204468,0.893677,-1.464844,-7.141113,-10.803223
1452,-0.023560,-0.144287,0.994507,-1.770020,-6.286621,-10.009766
1462,-0.053467,-0.178955,1.004028,-1.586914,-6.164551,-9.277344
1471,-0.048218,-0.209839,0.984497,-1.525879,-5.554199,-8.605957
1481,-0.000977,-0.175049,0.985474,-1.892090,-5.554199,-7.751465
1491,-0.017578,-0.138672,1.009399,-1.647949,-5.432129,-7.141113
1501,-0.003052,-0.203979,0.991821,-1.525879,-5.249023,-7.141113
1511,-0.000610,-0.172119,1.015625,-1.708984,-5.493164,-7.141113
1521,-0.006714,-0.195435,0.968872,-1.770020,-5.432129,-7.995605
1531,0.087402,-0.046387,0.998535,-2.075195,-5.249023,-8.483887
1541,0.044922,-0.125610,1.028687,-2.136230,-6.225586,-9.521484
1551,-0.002808,-0.128052,1.014282,-1.831055,-7.202148,-10.498047
1561,-0.012817,-0.156738,0.952759,-2.014160,-7.690430,-11.474609
1572,-0.004517,-0.076172,1.024536,-2.319336,-6.408691,-12.084961
1581,-0.013428,-0.115112,0.995850,-2.197266,-6.286621,-12.268066
1591,-0.009521,-0.084351,0.972778,-2.258301,-5.615234,-12.512207
1601,-0.111328,-0.161255,0.956665,-2.197266,-4.638672,-12.939453
1612,-0.145508,-0.067627,1.049316,-2.075195,-4.272461,-13.305664
1621,-0.121338,-0.191284,1.000122,-1.892090,-3.784180,-13.671875
1631,-0.144897,-0.156006,0.995239,-2.136230,-3.662109,-13.977051
1641,-0.152954,-0.147461,0.977661,-1.892090,-2.624512,-14.343262
1654,-0.131470,-0.098267,1.001465,-1.403809,-1.464844,-13.793945
1663,-0.092529,-0.176514,0.963257,-0.671387,-0.793457,-13.183594
1673,-0.082153,-0.167847,0.997681,-0.183105,-0.061035,-12.634277
1683,-0.047729,-0.210571,1.015381,0.122070,0.183105,-12.268066
1692,-0.071655,-0.081177,1.059326,0.305176,0.549316,-11.535645
1702,-0.068848,-0.143921,1.018555,1.281738,0.915527,-10.742188
1712,-0.097168,-0.215088,0.991821,2.441406,2.075195,-9.521484
1721,-0.061646,-0.264038,0.942749,2.502441,3.356934,-7.263184
1733,-0.079468,-0.143188,0.979858,1.831055,4.089355,-5.981445
1742,-0.130737,-0.052979,0.983154,1.953125,4.577637,-4.699707
1752,-0.086182,-0.191772,0.937744,2.319336,4.516602,-3.723145
1761,-0.101563,-0.092651,0.982300,2.258301,4.821777,-3.173828
1771,-0.081665,-0.182251,0.837036,2.014160,5.126953,-2.319336
1782,-0.099121,-0.039673,0.981323,1.647949,5.554199,-1.586914
1791,-0.079468,-0.207886,0.900024,1.403809,5.920410,-0.061035
1803,-0.113403,-0.122070,0.851074,-0.183105,6.652832,1.037598
1812,-0.079834,-0.079834,0.969116,-0.793457,7.263184,1.525879
1822,-0.102173,-0.057129,0.952637,-1.770020,7.629395,1.770020
